time	URTH
2015-08-19	-0.01119759193274128
2015-08-20	-0.023753640846771118
2015-08-21	-0.030131628366798058
2015-08-24	-0.03806885506553537
2015-08-25	0.00652009590710434
2015-08-26	0.025760758590338773
2015-08-27	0.02599507075426244
2015-08-28	0.0002862388046336317
2015-08-31	-0.009301573011332387
2015-09-01	-0.029755959672100207
2015-09-02	0.015780932215036847
2015-09-03	-0.0016122029157189521
2015-09-04	-0.01805641966148208
2015-09-08	0.030348315111676127
2015-09-09	-0.013348784001562142
2015-09-10	0.002058814553653532
2015-09-11	-0.0007338281803009883
2015-09-14	-0.0019091975386937854
2015-09-15	0.009711649072993822
2015-09-16	0.010201062667212657
2015-09-17	0.00014428932883014944
2015-09-18	-0.01687578448066962
2015-09-21	-0.0008803577576924626
2015-09-22	-0.01644633101736581
2015-09-23	0.00029854646258886675
2015-09-24	0.00014928561538019025
2015-09-25	0.008207661615129425
2015-09-28	-0.03433984278658564
2015-09-29	-0.003372183137751117
2015-09-30	0.02691479683714526
2015-10-01	0.0008986849034762212
2015-10-02	0.008080216979380994
2015-10-05	0.02820237225804134
2015-10-06	-0.002165351577209762
2015-10-07	0.008680533134827861
2015-10-08	0.0015777482562477907
2015-10-09	0.0027208192328476155
2015-10-12	-0.0004284316014723233
2015-10-13	-0.009572770244248519
2015-10-14	0.0033179942000312046
2015-10-15	0.01639107605502299
2015-10-16	0.0
2015-10-19	-0.0018390844295168574
2015-10-20	0.0012755664739134698
2015-10-21	-0.009058731434195444
2015-10-22	0.014997791605835475
2015-10-23	0.0068956587390820445
2015-10-26	-0.0008386468962814364
2015-10-27	-0.0015386853215630936
2015-10-28	0.00252171913844057
2015-10-29	0.007266689354414213
2015-10-30	-0.009156543359367997
2015-11-02	0.008261047079411776
2015-11-03	0.0030551480929956742
2015-11-04	-0.0038765941530933823
2015-11-05	0.0037526655165136535
2015-11-06	-0.006092528855844326
2015-11-09	-0.010448593100510273
2015-11-10	0.0019709896107902303
2015-11-11	-0.0011240948870727685
2015-11-12	-0.012378636921506425
2015-11-13	-0.006979032476271518
2015-11-16	0.015203636546681443
2015-11-17	0.0011302886752533325
2015-11-18	0.009314084490967822
2015-11-19	0.00041955271392368765
2015-11-20	0.003913330081821709
2015-11-23	-0.0061256081051083155
2015-11-24	0.004482416270627176
2015-11-25	-0.0002788543204811367
2015-11-27	-0.0030687852310081754
2015-11-30	0.002098804020104872
2015-12-01	0.006143462652027365
2015-12-02	-0.005134542460768832
2015-12-03	-0.0094852877949273
2015-12-04	0.01492744017328973
2015-12-07	-0.0076315117814176325
2015-12-08	-0.009507834690896999
2015-12-09	-0.005787634866033287
2015-12-10	0.0005679527950308572
2015-12-11	-0.01901523973425845
2015-12-14	0.0028931662893538768
2015-12-15	0.008798508499077151
2015-12-16	0.01201024175820331
2015-12-17	-0.010878732076096465
2015-12-18	-0.013141062280638605
2015-12-21	-0.006513199769782041
2015-12-22	0.00976104567166347
2015-12-23	0.01572650419391053
2015-12-24	-0.005681839733083893
2015-12-28	0.0011428833007811612
2015-12-29	0.010273989753009305
2015-12-30	-0.011158204540610228
2015-12-31	-0.0058563583716446654
2016-01-04	-0.014367816406947509
2016-01-05	-0.006997022422968957
2016-01-06	-0.01159719441683349
2016-01-07	-0.032377844139168
2016-01-08	-0.0052187867892850015
2016-01-11	0.0015430659972670568
2016-01-12	0.005700124731366829
2016-01-13	-0.020986503638220855
2016-01-14	0.01736812389773834
2016-01-15	-0.03199012801824297
2016-01-19	0.006037513130068284
2016-01-20	-0.013107991477537273
2016-01-21	0.0033605229449853447
2016-01-22	0.023763981823545777
2016-01-25	-0.015267227288675689
2016-01-26	0.01787687501636981
2016-01-27	-0.00839286806909667
2016-01-28	0.00423198214721654
2016-01-29	0.019978129942152645
2016-02-01	0.0006121027767611587
2016-02-02	-0.02064533547517977
2016-02-03	0.007026810459227928
2016-02-04	0.0010854349068531999
2016-02-05	-0.018897110473069745
2016-02-08	-0.014682669765320289
2016-02-09	-0.009613819509502464
2016-02-10	0.0011324978687747844
2016-02-11	-0.010665802133481006
2016-02-12	0.014864420602206163
2016-02-16	0.022533360487902998
2016-02-17	0.015583155718431163
2016-02-18	-0.00015490556968300595
2016-02-19	-0.0031003653854227986
2016-02-22	0.010884848456088614
2016-02-23	-0.013228742994799592
2016-02-24	0.0028059283070034358
2016-02-25	0.012435805993978644
2016-02-26	-0.0007676251262340728
2016-02-29	-0.0016902367433412335
2016-03-01	0.02339536115911378
2016-03-02	0.004512002728177089
2016-03-03	0.005689433271584665
2016-03-04	0.009379260086146202
2016-03-07	-0.0035399038696332097
2016-03-08	-0.011397227218645223
2016-03-09	0.007635905513394103
2016-03-10	-0.003863330229428197
2016-03-11	0.023568046084091465
2016-03-14	-0.003789013783497941
2016-03-15	-0.002486807598412577
2016-03-16	0.007185772785249123
2016-03-17	0.005969656827213843
2016-03-18	0.0004343090213039247
2016-03-21	0.00043401009989629813
2016-03-22	0.0008676436336925164
2016-03-23	-0.012136921673202017
2016-03-24	0.0014626074316794746
2016-03-28	0.002920942670900928
2016-03-29	0.009756781517555213
2016-03-30	0.006057193835043995
2016-03-31	-0.005590587409771475
2016-04-01	-0.0024507105608875257
2016-04-04	-0.002601160594131402
2016-04-05	-0.01376408279407848
2016-04-06	0.014984525453787478
2016-04-07	-0.013894907155265979
2016-04-08	0.012035809891113525
2016-04-11	-0.004350912772171367
2016-04-12	0.01121626549092114
2016-04-13	0.015125368473828615
2016-04-14	0.0005676304077542049
2016-04-15	-0.0031201420229439725
2016-04-18	0.00640200515551248
2016-04-19	0.010460920490684256
2016-04-20	0.0026580134735443295
2016-04-21	-0.007953114404727346
2016-04-22	0.004078775270760282
2016-04-25	-0.006163362448074916
2016-04-26	0.0019732120601860803
2016-04-27	0.002532006111243046
2016-04-28	-0.009962103520622656
2016-04-29	-0.006377507990536824
2016-05-02	0.013264873728134896
2016-05-03	-0.01351350045186761
2016-05-04	-0.01170090858160977
2016-05-05	0.0010106799403000188
2016-05-06	-0.0010096594976990447
2016-05-09	0.0049089853797847915
2016-05-10	0.010919571162247399
2016-05-11	-0.009238225131329436
2016-05-12	0.0022952756306233724
2016-05-13	-0.01187922997606139
2016-05-16	0.015787895762404025
2016-05-17	-0.01311846862934929
2016-05-18	0.0020228202788670213
2016-05-19	-0.00403747347451433
2016-05-20	0.005646436823101064
2016-05-23	-0.0005758841931267078
2016-05-24	0.011235937768229398
2016-05-25	0.009686614454942788
2016-05-26	-0.0022572804587280837
2016-05-27	0.0015554384679417055
2016-05-31	-0.0021177682055789626
2016-06-01	0.001556318758865416
2016-06-02	0.0009888359078811249
2016-06-03	0.004233743284980829
2016-06-06	0.002810524704184081
2016-06-07	0.00448430061781413
2016-06-08	0.0048827911918385425
2016-06-09	-0.008468702216983703
2016-06-10	-0.01722200726790113
2016-06-13	-0.006411234677080602
2016-06-14	-0.007886369934189674
2016-06-15	0.002601536332192067
2016-06-16	0.0014415232832900582
2016-06-17	0.0024470730669088336
2016-06-20	0.01450318990641164
2016-06-21	0.003255424240221849
2016-06-22	-0.013120772308310658
2016-06-23	0.0215868792295697
2016-06-24	-0.055835403231015546
2016-06-27	-0.022380348435018682
2016-06-28	0.019557321610561118
2016-06-29	0.022007484861465976
2016-06-30	0.008729789681591216
2016-07-01	0.0027404414682505873
2016-07-05	-0.011795163038259449
2016-07-06	0.002329019930378262
2016-07-07	-0.00232360820056865
2016-07-08	0.015429479404298618
2016-07-11	0.007024051731143066
2016-07-12	0.011672593520629437
2016-07-13	0.0012664129403634483
2016-07-14	0.00421578705627601
2016-07-15	-0.002938694194837832
2016-07-18	0.002245665433113997
2016-07-19	-0.0014004494942868595
2016-07-20	0.0029448757770620393
2016-07-21	-0.0008388920778782394
2016-07-22	0.002378927667552322
2016-07-25	-0.0009772399484613281
2016-07-26	0.0018167256462808812
2016-07-27	-0.0030687852310081754
2016-07-28	0.0046173474943091986
2016-07-29	0.00571025090931121
2016-08-01	-0.004431515010128728
2016-08-02	-0.004312109628956118
2016-08-03	-0.0025146731010237122
2016-08-04	0.002521012623655672
2016-08-05	0.007124818298267721
2016-08-08	0.0022194988242116853
2016-08-09	0.004429061520058397
2016-08-10	-0.002480368002380162
2016-08-11	0.00801218173704843
2016-08-12	-0.0005481830184757008
2016-08-15	0.0027423138270299408
2016-08-16	-0.002871586111851565
2016-08-17	0.0009599519553200597
2016-08-18	0.0027401641798923126
2016-08-19	-0.0035524269375263318
2016-08-22	-0.0017824935263128783
2016-08-23	0.00508235029776638
2016-08-24	-0.004373373005768788
2016-08-25	-0.004667074056444953
2016-08-26	-0.0020687011648005127
2016-08-29	0.0052514821754106045
2016-08-30	-0.002199560591333638
2016-08-31	-0.0017911942619553978
2016-09-01	0.002622532082948048
2016-09-02	0.0059196077751766385
2016-09-06	0.006979637859045873
2016-09-07	-0.0008155094658200968
2016-09-08	-0.0019042355283028778
2016-09-09	-0.024257275087509855
2016-09-12	0.011871487321725605
2016-09-13	-0.01863352009642627
2016-09-14	-0.0002812467439600175
2016-09-15	0.006190135068616209
2016-09-16	-0.0030759731772151966
2016-09-19	0.0014025030833237917
2016-09-20	-0.0028011845008746317
2016-09-21	0.018258470610649447
2016-09-22	0.006206854458512989
2016-09-23	-0.0064426814389321185
2016-09-26	-0.009244008930854308
2016-09-27	0.005709562401458479
2016-09-28	0.00650790934310308
2016-09-29	-0.008804503620210014
2016-09-30	0.00846635093010839
2016-10-03	-0.004679382743583038
2016-10-04	-0.000829612262817081
2016-10-05	0.004151611036458336
2016-10-06	-0.0045478805507632725
2016-10-07	-0.0033227949883657404
2016-10-10	0.005973056229137352
2016-10-11	-0.01339410722491674
2016-10-12	-0.0006997260251738746
2016-10-13	-0.0028011845008746317
2016-10-14	-0.0009831418233782196
2016-10-17	-0.0016869832956690756
2016-10-18	0.00873109559971641
2016-10-19	0.0025129179404959068
2016-10-20	-0.0004177521280709362
2016-10-21	-0.0018110512068644224
2016-10-24	0.0025122163481150483
2016-10-25	-0.0008353777872568413
2016-10-26	-0.0039013347135766763
2016-10-27	-0.001958307369308021
2016-10-28	-0.000280261296342732
2016-10-31	-0.0029440498960036088
2016-11-01	-0.004218265469235094
2016-11-02	-0.007060152529717367
2016-11-03	-0.004834987761179521
2016-11-04	-0.0032867011417598846
2016-11-07	0.021218686120911823
2016-11-08	0.0014038813619030588
2016-11-09	0.005046973238613139
2016-11-10	0.00013941283994389764
2016-11-11	-0.003765643717688172
2016-11-14	-0.0012600303360020826
2016-11-15	0.004485664993632454
2016-11-16	-0.003907429449929833
2016-11-17	0.007004763508533962
2016-11-18	-0.00473005496497092
2016-11-21	0.007827754423081146
2016-11-22	0.0001387258868537078
2016-11-23	-0.00041601413178427027
2016-11-25	0.003329604018768695
2016-11-28	-0.0023506384079462483
2016-11-29	0.004712353855857776
2016-11-30	-0.002483105400472696
2016-12-01	-0.0031806905725960677
2016-12-02	0.0016647490862826686
2016-12-05	0.003739671521793664
2016-12-06	0.005105493458744448
2016-12-07	0.014277882589435853
2016-12-08	0.0020303401658825493
2016-12-09	0.0022963416418810834
2016-12-12	-0.0005389930967343304
2016-12-13	0.008495108175673671
2016-12-14	-0.01016181477372713
2016-12-15	0.002431450873211727
2016-12-16	-0.003773060002037698
2016-12-19	0.0029758044068035616
2016-12-20	0.00404579118260151
2016-12-21	-0.0122229156483038
2016-12-22	-0.003127595241639858
2016-12-23	0.0038193805568345063
2016-12-27	-0.0006793779705290826
2016-12-28	-0.005167218502682092
2016-12-29	0.002186933087835685
2016-12-30	-0.0032732933001698994
2017-01-03	0.009304875316612504
2017-01-04	0.008541177266432332
2017-01-05	0.003360666783857935
2017-01-06	0.002009666761863649
2017-01-09	-0.004947222115960881
2017-01-10	0.0014781055234891483
2017-01-11	0.0006709117479779536
2017-01-12	0.0020112834834558058
2017-01-13	0.0028101040417412015
2017-01-17	-0.002802229485338592
2017-01-18	-0.0025425188394377907
2017-01-19	-0.0009390889987181961
2017-01-20	0.002282773817090522
2017-01-23	0.0002680100833938326
2017-01-24	0.005893313560537905
2017-01-25	0.007589876250405414
2017-01-26	-0.000660703364253501
2017-01-27	-0.0007935094658667596
2017-01-30	-0.006484884589753381
2017-01-31	0.0005328482175297466
2017-02-01	0.0017307582527172904
2017-02-02	0.0002658728472741956
2017-02-03	0.004384722193640389
2017-02-06	-0.002248950617558032
2017-02-07	-0.0003977562983981109
2017-02-08	0.0017243302091844992
2017-02-09	0.0037077121443054306
2017-02-10	0.0025065277620370807
2017-02-13	0.004869097999520289
2017-02-14	0.0035358386708788103
2017-02-15	0.001957477897106541
2017-02-16	0.0024746345979036466
2017-02-17	-0.0010393897594634938
2017-02-21	0.0040317019255364794
2017-02-22	0.0009067318340847397
2017-02-23	-0.000905910416271527
2017-02-24	0.0
2017-02-27	0.0006477079499283
2017-02-28	-0.0022006235462176393
2017-03-01	0.010638293660416798
2017-03-02	-0.006418485111760797
2017-03-03	0.003359200660267847
2017-03-06	-0.0032191602911547657
2017-03-07	-0.0032295567520088664
2017-03-08	-0.0031104909509215295
2017-03-09	0.0011700984064959563
2017-03-10	0.0057134761694119796
2017-03-13	0.004131694092100124
2017-03-14	-0.007972163352829131
2017-03-15	0.011017478383794632
2017-03-16	0.003846192971254103
2017-03-17	-0.002298854382633886
2017-03-20	-0.0011521244767120908
2017-03-21	-0.01076504358620467
2017-03-22	0.005570673553251693
2017-03-23	-0.0029631969697878624
2017-03-24	0.0014213801682272376
2017-03-27	-0.0007741620463709298
2017-03-28	0.008006135041855211
2017-03-29	-0.000896742211292989
2017-03-30	0.0020515920822163913
2017-03-31	-0.003582837796927696
2017-04-03	-0.0003853397667014091
2017-04-04	-0.0015415611874726176
2017-04-05	-0.001672733926538661
2017-04-06	0.0005155421757354617
2017-04-07	0.0003865311059261245
2017-04-10	0.0002574895972631275
2017-04-11	0.0018022578411229784
2017-04-12	-0.0029555815707474897
2017-04-13	-0.007861747773522554
2017-04-17	0.00740451636746875
2017-04-18	-0.003739534546939871
2017-04-19	-0.0009060276066364947
2017-04-20	0.00608888723717671
2017-04-21	-0.0010301548710036634
2017-04-24	0.01675683670637529
2017-04-25	0.006212037401444492
2017-04-26	-0.001511940814279522
2017-04-27	-0.0007570669854101153
2017-04-28	-0.00012630554264558835
2017-05-01	0.0030310414605270175
2017-05-02	0.000503663012459965
2017-05-03	-0.0008809425576484786
2017-05-04	0.0032749985921320945
2017-05-05	0.005398622685977905
2017-05-08	-0.0017482440865048687
2017-05-09	-0.0005003867188603239
2017-05-10	0.0005006372310818463
2017-05-11	-0.002126667414908523
2017-05-12	0.0007522275355831276
2017-05-15	0.006513799713632418
2017-05-16	0.002489167161604078
2017-05-17	-0.01589083004588998
2017-05-18	0.0017662044275514877
2017-05-19	0.008563060627406971
2017-05-22	0.006867312734506914
2017-05-23	-0.0018601379838075749
2017-05-24	0.004472612994236513
2017-05-25	0.0003710424225484843
2017-05-26	0.0
2017-05-30	0.0014837135343368502
2017-05-31	-0.002098742826485367
2017-06-01	0.007794101684356569
2017-06-02	0.004910404252080891
2017-06-05	-0.003176180482431956
2017-06-06	-0.0020833109328944888
2017-06-07	0.0004912306935702659
2017-06-08	0.0004909895044555856
2017-06-09	-0.001717573131877148
2017-06-12	-0.0018434499301428486
2017-06-13	0.00554046960698007
2017-06-14	-0.0025713124670120324
2017-06-15	-0.005401454043106213
2017-06-16	0.005677693568585829
2017-06-19	0.006259137037609497
2017-06-20	-0.018782790043318842
2017-06-21	-0.001740203790666528
2017-06-22	0.0
2017-06-23	0.003237481560633526
2017-06-26	0.0009929481364987502
2017-06-27	-0.004215796166799235
2017-06-28	0.007346581810747654
2017-06-29	-0.0074165446576557326
2017-06-30	0.0003735837877558712
2017-07-03	0.0004979573585903729
2017-07-05	0.0007465168165159408
2017-07-06	-0.006465207523229877
2017-07-07	0.004379908122655429
2017-07-10	0.0017443232733884706
2017-07-11	0.000497523815524703
2017-07-12	0.006464403621135872
2017-07-13	0.003582027159174661
2017-07-14	0.005169208233173128
2017-07-17	-0.002081525318436417
2017-07-18	0.002085867103623462
2017-07-19	0.00477530792692904
2017-07-20	0.0025590920146287832
2017-07-21	-0.004132689337106976
2017-07-24	-0.0004882328253185131
2017-07-25	0.0037855362181493657
2017-07-26	0.002433145803675041
2017-07-27	-0.0032767508187016015
2017-07-28	0.0012176562384027534
2017-07-31	0.0006079948962942616
2017-08-01	0.005833779339510237
2017-08-02	-0.0024166816393683677
2017-08-03	-0.00048450722759474374
2017-08-04	0.0012119014491505098
2017-08-07	0.0012103421786104906
2017-08-08	-0.003747552635627427
2017-08-09	-0.0006067594895740047
2017-08-10	-0.014205902868804299
2017-08-11	-0.0014780483184322346
2017-08-14	0.009991335409434532
2017-08-15	-0.001587655810681432
2017-08-16	0.003425061520450967
2017-08-17	-0.013165937426872998
2017-08-18	0.00037067831775949855
2017-08-21	-0.0003705409662574377
2017-08-22	0.009264978731000184
2017-08-23	-0.001835910674261032
2017-08-24	-0.002207238484853713
2017-08-25	0.002703620300883447
2017-08-28	0.00012259022771665684
2017-08-29	0.0003676321061010235
2017-08-30	0.0008575241599837469
2017-08-31	0.007955955326298003
2017-09-01	0.0008500266681390478
2017-09-05	-0.005945133155246252
2017-09-06	0.0035396181428919427
2017-09-07	0.004135202296798424
2017-09-08	-0.0009689220448847458
2017-09-11	0.009699265152806724
2017-09-12	0.001801171086426523
2017-09-13	-0.0007191365021489426
2017-09-14	0.0011994538902087015
2017-09-15	0.000838620987187122
2017-09-18	0.0008379182913225147
2017-09-19	0.0016744335441507552
2017-09-20	0.0017910629955690816
2017-09-21	-0.0036949366191925126
2017-09-22	0.002990788502842401
2017-09-25	-0.0036974901256484616
2017-09-26	-0.0008380186262084699
2017-09-27	0.004792733408420569
2017-09-28	-0.0011924454256294625
2017-09-29	0.003939758754106126
2017-10-02	0.003924388695757175
2017-10-03	0.0011845353742008236
2017-10-04	0.0014198148526769483
2017-10-05	0.003544459521753085
2017-10-06	-0.002472322562240503
2017-10-09	-0.0014162957845818003
2017-10-10	0.004845715988148536
2017-10-11	0.003293418251554936
2017-10-12	-0.0005862022270676226
2017-10-13	0.0024633323691807263
2017-10-16	0.00046806594846571237
2017-10-17	0.00011698404947924068
2017-10-18	0.0007016437503786221
2017-10-19	0.0002336875439723496
2017-10-20	0.0019862811731956587
2017-10-23	-0.0008162277644655491
2017-10-24	-0.00023344931603441754
2017-10-25	-0.005252678392204113
2017-10-26	0.0016427996672503387
2017-10-27	0.0036316489734906643
2017-10-30	-0.0005835814571244491
2017-10-31	0.003036609419477143
2017-11-01	0.00011646642466645041
2017-11-02	0.002212160237005989
2017-11-03	-0.00034849882270859833
2017-11-06	0.0038349121436018763
2017-11-07	-0.0020838192972812974
2017-11-08	0.003248334322558444
2017-11-09	-0.0057816834018417085
2017-11-10	-0.00023266191765414224
2017-11-13	-0.0019776427496033255
2017-11-14	-0.0022147387735003132
2017-11-15	-0.003971919905973009
2017-11-16	0.008444771319061184
2017-11-17	-0.0023261755039299947
2017-11-20	0.0015155617237414543
2017-11-21	0.006285569352978415
2017-11-22	0.00046270580612395307
2017-11-24	0.004509184868552341
2017-11-27	-0.0027624064382678615
2017-11-28	0.007617770853634465
2017-11-29	-0.002405575103390123
2017-11-30	0.0053967302843787035
2017-12-01	-0.0017130413506921682
2017-12-04	-0.0025168883592953106
2017-12-05	-0.0022938934744396455
2017-12-06	-0.00022987289984444104
2017-12-07	0.002414615172187329
2017-12-08	0.004588225791221534
2017-12-11	0.0015985314766091552
2017-12-12	0.003305983943133972
2017-12-13	-0.00011364772170996407
2017-12-14	-0.002386353232643801
2017-12-15	0.001822485830348608
2017-12-18	0.009550926622311273
2017-12-19	-0.011149880094171727
2017-12-20	-0.0013667738315600308
2017-12-21	0.002623213459546747
2017-12-22	0.0021612422261063635
2017-12-26	-0.0011350564796033247
2017-12-27	0.0013636675747958904
2017-12-28	0.0018156607776667055
2017-12-29	-0.0019256702684185
2018-01-02	0.007604110365499128
2018-01-03	0.005969799353280347
2018-01-04	0.0044787989789887295
2018-01-05	0.007914380690207112
2018-01-08	-0.0024331035739689755
2018-01-09	0.0023282341571218
2018-01-10	-0.0023228260741150475
2018-01-11	0.006984533305184115
2018-01-12	0.009027850691332384
2018-01-16	-0.0017458118870210537
2018-01-17	0.006011619462236606
2018-01-18	-0.0018470031209727455
2018-01-19	0.004571657302589349
2018-01-22	0.006934655794772704
2018-01-23	0.003228269135614248
2018-01-24	0.0019307122030944868
2018-01-25	-0.0013917661676019488
2018-01-26	0.008469135140068973
2018-01-29	-0.006378212778436976
2018-01-30	-0.010163737725792377
2018-01-31	0.0017293954595205552
2018-02-01	-0.00010792119332680983
2018-02-02	-0.02104237603077508
2018-02-05	-0.042107579843731924
2018-02-06	0.01864206086009168
2018-02-07	-0.007004011982597147
2018-02-08	-0.03265077015655182
2018-02-09	0.013171854200411115
2018-02-12	0.011375458040411957
2018-02-13	0.0017215830438124247
2018-02-14	0.016040347679415756
2018-02-15	0.009133937255370927
2018-02-16	0.002234937785350999
2018-02-20	-0.007693192358390499
2018-02-21	-0.0061798095703125
2018-02-22	0.0027134595980202736
2018-02-23	0.014094035016244622
2018-02-26	0.009450727719013008
2018-02-27	-0.01453904264250827
2018-02-28	-0.009276872915283119
2018-03-01	-0.01319943791743694
2018-03-02	0.003201083518798553
2018-03-05	0.010370412103810622
2018-03-06	0.0027069462424587076
2018-03-07	0.0003374440807870638
2018-03-08	0.0035983323257178235
2018-03-09	0.01154060256915268
2018-03-12	0.0009969424955929007
2018-03-13	-0.006971393865939923
2018-03-14	-0.0015600556383004172
2018-03-15	-0.0010044234310631062
2018-03-16	0.00011165798902257329
2018-03-19	-0.011058957784782386
2018-03-20	0.0006777087927372083
2018-03-21	0.0
2018-03-22	-0.022237201408100926
2018-03-23	-0.01593171137213978
2018-03-26	0.02252470490917191
2018-03-27	-0.015144645121126676
2018-03-28	0.0013979817299811792
2018-03-29	0.013610960695748187
2018-04-02	-0.02111782848493604
2018-04-03	0.009731525643630112
2018-04-04	0.007547536875922578
2018-04-05	0.008067357435960654
2018-04-06	-0.014976535272800295
2018-04-09	0.005687068743533752
2018-04-10	0.014425850871181645
2018-04-11	-0.004891926026294624
2018-04-12	0.006402167037596884
2018-04-13	-0.0026126971569736535
2018-04-16	0.006492023633395627
2018-04-17	0.009279163396381573
2018-04-18	0.002242369579186665
2018-04-19	-0.005705360104181101
2018-04-20	-0.006863193397861012
2018-04-23	-0.0006797050059530463
2018-04-24	-0.0090692147224396
2018-04-25	-0.0006864796416236052
2018-04-26	0.009845456501139438
2018-04-27	-0.00011339005026955729
2018-04-30	-0.004761884166410768
2018-05-01	0.0002278910086479513
2018-05-02	-0.005353088888004454
2018-05-03	0.0013740423070143226
2018-05-04	0.007204172724961655
2018-05-07	0.003405942508251769
2018-05-08	-0.000905116589116739
2018-05-09	0.00713473648521501
2018-05-10	0.008208741194517977
2018-05-11	0.0022306149907811434
2018-05-14	0.002448266405617794
2018-05-15	-0.007659884851027754
2018-05-16	0.003132327790677847
2018-05-17	0.0010037244242560028
2018-05-18	-0.0032308479124945055
2018-05-21	0.005923759607306511
2018-05-22	-0.0011110941569010269
2018-05-23	-0.00378202404354
2018-05-24	-0.0018981484321065611
2018-05-25	-0.0029086266697142538
2018-05-29	-0.01413659312984683
2018-05-30	0.012746046229423547
2018-05-31	-0.007079416434894181
2018-06-01	0.01086463419920114
2018-06-04	0.0035826208678633176
2018-06-05	-0.0001115811724516913
2018-06-06	0.009148719401449679
2018-06-07	-0.003206117146678844
2018-06-08	0.003660095255728635
2018-06-11	0.0026522875326551176
2018-06-12	-0.0004408785853339259
2018-06-13	-0.0026464382699639133
2018-06-14	0.0008844868297837039
2018-06-15	-0.0017673261335714452
2018-06-18	-0.00453694422538764
2018-06-19	-0.016451709010683158
2018-06-20	0.001356183461063365
2018-06-21	-0.005869036704535535
2018-06-22	0.004768371482903655
2018-06-25	-0.01310738601253536
2018-06-26	0.0013739724251622398
2018-06-27	-0.008689711230118191
2018-06-28	0.0054210061966173395
2018-06-29	0.0033268431985657987
2018-07-02	-0.0019437247967625249
2018-07-03	-0.003895107844186896
2018-07-05	0.010465827418614682
2018-07-06	0.0078534308742646
2018-07-09	0.006888770065823779
2018-07-10	0.003813327993784199
2018-07-11	-0.012402241456442087
2018-07-12	0.009163905013994222
2018-07-13	0.0021300722859496357
2018-07-16	-0.002237352607761034
2018-07-17	0.003139351627227782
2018-07-18	0.00279423266557588
2018-07-19	-0.0046812100226364395
2018-07-20	0.00291147254144275
2018-07-23	0.0001116808452783502
2018-07-24	0.004465798004262167
2018-07-25	0.007780337209566612
2018-07-26	-0.0016543678053175803
2018-07-27	-0.00497124353657008
2018-07-30	-0.002997631219953445
2018-07-31	0.0032293237892839777
2018-08-01	-0.0028859420291328375
2018-08-02	0.0022263936787880745
2018-08-03	0.0027768521980418015
2018-08-06	0.0009969424955929007
2018-08-07	0.004094224919136691
2018-08-08	0.0005510585511903088
2018-08-09	-0.0036347816689827894
2018-08-10	-0.0112756649722483
2018-08-13	-0.003242407285457438
2018-08-14	0.0035894524884705348
2018-08-15	-0.009053286549037365
2018-08-16	0.006992951630707678
2018-08-17	0.00358422602149977
2018-08-20	0.004241125996472528
2018-08-21	0.004667683410493506
2018-08-22	0.0013273795925008436
2018-08-23	-0.0027618206945564383
2018-08-24	0.004874293317480127
2018-08-27	0.00948076969497813
2018-08-28	-0.0007644391728459654
2018-08-29	0.005464480874316946
2018-08-30	-0.004782635232676635
2018-08-31	-0.004805535427522711
2018-09-04	-0.003950840644208253
2018-09-05	-0.004958181655408733
2018-09-06	-0.001993138191139887
2018-09-07	-0.004992754487464723
2018-09-10	0.0026761581506782317
2018-09-11	0.0036699492635072772
2018-09-12	0.0023268596617469495
2018-09-13	0.006522263688442109
2018-09-14	0.0006589517472024298
2018-09-17	-0.003512234581061535
2018-09-18	0.00561738221266217
2018-09-19	0.003833499040768684
2018-09-20	0.009383530780506577
2018-09-21	-0.00010811951139877429
2018-09-24	-0.004000029692778684
2018-09-25	-0.0009768407747052787
2018-09-26	0.00043460359766900325
2018-09-27	-0.0004344147994342906
2018-09-28	-0.0026075386938533285
2018-10-01	0.003594707959585719
2018-10-02	-0.004341624969163238
2018-10-03	0.0017442061142445286
2018-10-04	-0.011100192075758297
2018-10-05	-0.0039617101295300605
2018-10-08	-0.004308909296692254
2018-10-09	-0.00177545114550548
2018-10-10	-0.02578923653218068
2018-10-11	-0.020082178782378612
2018-10-12	0.011178378145959345
2018-10-15	-0.005872806636835537
2018-10-16	0.020155193175770636
2018-10-17	-0.0024980268135058603
2018-10-18	-0.014228799336498898
2018-10-19	0.0013857130334464784
2018-10-22	-0.0024215761244998912
2018-10-23	-0.008322751160834696
2018-10-24	-0.029257513806322577
2018-10-25	0.01609034566434553
2018-10-26	-0.013826586626849324
2018-10-29	-0.004673450016904446
2018-10-30	0.014327022349919671
2018-10-31	0.011869436201780381
2018-11-01	0.009618764748671182
2018-11-02	-0.0033693611775948984
2018-11-05	0.004546507288393231
2018-11-06	0.004642004576751457
2018-11-07	0.018135609337631697
2018-11-08	-0.006353500822233071
2018-11-09	-0.005709065877442243
2018-11-12	-0.020440959369181888
2018-11-13	0.0025790572501516174
2018-11-14	-0.005963453307470279
2018-11-15	0.007646177032642143
2018-11-16	0.0023347763214101036
2018-11-19	-0.012811535829274967
2018-11-20	-0.017933037212739977
2018-11-21	0.008529542319722694
2018-11-23	-0.007980919515201301
2018-11-26	0.012247890098606717
2018-11-27	0.0016607281682123887
2018-11-28	0.02202748172161928
2018-11-29	-0.0030127708810686604
2018-11-30	0.001975803895123418
2018-12-03	0.01322351701374469
2018-12-04	-0.030452158891598802
2018-12-06	-0.0031881481246590626
